number_of_patches,max_patch,second_max,total_patch_area,data_set_name,region,subregion,threshold,year,regsub,mean_max_patch,prop_max_patch,prop_second_max,delta_max_patch,delta_prop_max_patch,delta_year_patch,delta_year_prop_patch
639809,23254860.854126755,795614.3183944213,28862539.31661388,southasia_SEAS_1_10_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,SEAS,1,10,2007,SEAS1,22896102.19301327,0.8057108419681137,0.02756563827135089,358758.6611134857,0.012429906363331543,328516.2822648175,0.011917076315646757
792602,23855612.33468731,480589.4143076722,28784570.874270886,southasia_SEAS_1_10_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,SEAS,1,10,2008,SEAS1,22896102.19301327,0.8287638693273233,0.016696077089592726,959510.1416740417,0.03333418260307298,600751.480560556,0.023053027359209555
660199,22678683.621167995,892592.9947681992,29118853.651488636,southasia_SEAS_1_10_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,SEAS,1,10,2009,SEAS1,22896102.19301327,0.7788316082974852,0.030653438677609734,-217418.57184527442,-0.007466591042609928,-1176928.7135193162,-0.049932261029838054
709093,23168635.25016326,694246.8944851286,28533636.134672526,southasia_SEAS_1_10_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,SEAS,1,10,2010,SEAS1,22896102.19301327,0.8119762634110972,0.02433082454715673,272533.0571499914,0.009551290829661349,489951.6289952658,0.033144655113611976
617374,26131994.26686235,1369762.9501124918,32406264.163146254,southasia_SEAS_1_10_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,SEAS,1,10,2011,SEAS1,22896102.19301327,0.8063871273560973,0.04226846214721174,3235892.073849082,0.09985390656443122,2963359.0166990906,-0.005589136054999888
915504,23123619.705871735,601867.0218718468,28770086.60897108,southasia_SEAS_1_10_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,SEAS,1,10,2012,SEAS1,22896102.19301327,0.8037382723297515,0.020919889121368607,227517.5128584653,0.007908127491959682,-3008374.5609906167,-0.00264885502634582
781327,22490039.729490064,969891.6461802095,31145173.990398515,southasia_SEAS_1_10_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,SEAS,1,10,2013,SEAS1,22896102.19301327,0.7221035187160403,0.03114099303086922,-406062.46352320537,-0.01303773302561697,-633579.9763816707,-0.0816347536137112
693766,23921505.020484906,679325.6190085642,30122030.032114528,southasia_SEAS_1_10_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,SEAS,1,10,2014,SEAS1,22896102.19301327,0.7941531495380972,0.02255245142124561,1025402.8274716362,0.034041624232444015,1431465.2909948416,0.07204963082205695
608250,24364915.065651257,1569047.1655750875,31272430.47986154,southasia_SEAS_1_10_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,SEAS,1,10,2015,SEAS1,22896102.19301327,0.7791180503652089,0.05017349599947163,1468812.8726379871,0.04696829923673046,443410.0451663509,-0.015035099172888367
626616,16739451.364347022,361371.58137680165,22107585.90316406,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,SEAS,1,15,2000,SEAS1,18345319.42325612,0.7571813330351577,0.016346044428355327,-1605868.0589090995,-0.07263877955481635,NA,NA
584770,17126225.473280698,252313.65237623104,22463475.92022326,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,SEAS,1,15,2001,SEAS1,18345319.42325612,0.7624031799042472,0.011232173207401082,-1219093.9499754235,-0.054270049493004166,386774.10893367603,0.0052218468690895525
544208,18427832.898883563,268326.28793407563,23690842.600286543,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,SEAS,1,15,2002,SEAS1,18345319.42325612,0.7778462425249778,0.01132616059552184,82513.47562744096,0.003482927011909781,1301607.4256028645,0.015443062620730585
633822,17297829.464144953,353713.99771884293,22428037.01694604,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,SEAS,1,15,2003,SEAS1,18345319.42325612,0.77125918113454,0.015771063577770354,-1047489.959111169,-0.04670448681352331,-1130003.43473861,-0.006587061390437854
735611,17960710.09886052,403446.6298587199,23712846.06270948,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,SEAS,1,15,2004,SEAS1,18345319.42325612,0.7574253234454764,0.017013842572578198,-384609.3243956007,-0.01621945014016822,662880.6347155683,-0.013833857689063533
653766,18154684.932015155,373244.8565402644,23638694.46725068,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,SEAS,1,15,2005,SEAS1,18345319.42325612,0.7680070892733465,0.015789571503509306,-190634.49124096707,-0.008064510140569492,193974.83315463364,0.010581765827870071
674385,18162765.541524254,471953.51053392346,23980634.536786243,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,SEAS,1,15,2006,SEAS1,18345319.42325612,0.7573930336856854,0.019680609777441366,-182553.8817318678,-0.007612554265477443,8080.609509099275,-0.010614055587661042
670458,17723321.50938238,420633.0747516829,23407700.793359652,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,SEAS,1,15,2007,SEAS1,18345319.42325612,0.7571577262475163,0.01796985865741282,-621997.9138737433,-0.026572362632480032,-439444.0321418755,-2.3530743816913002e-4
780043,18456344.608194854,408775.24061446753,24065552.02362051,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,SEAS,1,15,2008,SEAS1,18345319.42325612,0.7669196447303525,0.016985907500199945,111025.18493873253,0.004613448502230929,733023.0988124758,0.00976191848283614
645627,18704263.686233208,437058.8305969011,23998491.646630537,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,SEAS,1,15,2009,SEAS1,18345319.42325612,0.7793933036145355,0.0182119291925693,358944.262977086,0.014956950972686773,247919.07803835347,0.012473658884183059
650608,18121408.063752636,468535.2169310155,23588181.917615272,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,SEAS,1,15,2010,SEAS1,18345319.42325612,0.7682409830076756,0.01986313394425371,-223911.35950348526,-0.009492523005186418,-582855.6224805713,-0.011152320606859889
793399,20584316.7189691,444455.9561894887,26456166.08528941,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,SEAS,1,15,2011,SEAS1,18345319.42325612,0.778053654963057,0.01679971144559084,2238997.2957129776,0.08463045206531046,2462908.655216463,0.00981267195538138
715934,17774393.432044093,329170.9235096756,23293815.649946183,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,SEAS,1,15,2012,SEAS1,18345319.42325612,0.7630520348900056,0.014131258204167857,-570925.991212029,-0.02450976687511254,-2809923.2869250067,-0.015001620073051392
738373,19396553.940486763,370263.57311415375,25614581.501037233,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,SEAS,1,15,2013,SEAS1,18345319.42325612,0.7572465683150561,0.014455187296312469,1051234.517230641,0.04104047209157302,1622160.50844267,-0.005805466574949514
649103,18360720.372029033,556378.0498887886,24196332.854489353,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,SEAS,1,15,2014,SEAS1,18345319.42325612,0.7588224415016018,0.02299431294959885,15400.948772910982,6.364992937371298e-4,-1035833.5684577301,0.0015758731865457287
552370,20534288.667949703,664687.8174666824,26635279.367691696,southasia_SEAS_1_15_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,SEAS,1,15,2015,SEAS1,18345319.42325612,0.7709432435260121,0.024955165977081566,2188969.244693581,0.08218307810763108,2173568.29592067,0.012120802024410238
576675,13680369.347182136,305734.0677280407,18873968.43086899,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,SEAS,1,20,2000,SEAS1,15366420.54317534,0.724827393734931,0.016198716705915574,-1686051.1959932037,-0.089332097919355,NA,NA
567945,13984166.003126383,226305.13737420354,19202928.715473454,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,SEAS,1,20,2001,SEAS1,15366420.54317534,0.7282308969807368,0.011784928264189722,-1382254.5400489569,-0.07198144410832266,303796.6559442468,0.00340350324580585
496890,15835543.302066958,217661.36741707675,20420267.46868277,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,SEAS,1,20,2002,SEAS1,15366420.54317534,0.7754816789913695,0.010659085036515303,469122.7588916179,0.022973389531311516,1851377.2989405748,0.04725078201063271
550637,14139971.784759298,206651.91570327897,19194497.04112232,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,SEAS,1,20,2003,SEAS1,15366420.54317534,0.7366680020042099,0.010766206338230565,-1226448.7584160417,-0.0638958528472247,-1695571.5173076596,-0.03881367698715965
640118,14965453.709356984,226368.94086001586,20038921.02616319,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,SEAS,1,20,2004,SEAS1,15366420.54317534,0.7468193367206651,0.011296463545340807,-400966.8338183556,-0.02000940236726547,825481.9245976862,0.01015133471645524
581709,15382207.007759074,216084.92603950595,20291145.528463382,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,SEAS,1,20,2005,SEAS1,15366420.54317534,0.7580748453152485,0.01064922262453803,15786.46458373405,7.779977015880944e-4,416753.2984020896,0.011255508594583352
624149,15222906.018732121,254521.42778941058,20579789.00219723,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,SEAS,1,20,2006,SEAS1,15366420.54317534,0.7397017538472735,0.012367543115346628,-143514.52444321848,-0.006973566367852264,-159300.98902695253,-0.018373091467974945
633162,14591380.281521508,215050.08594085,19747977.71353891,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,SEAS,1,20,2007,SEAS1,15366420.54317534,0.738879721923014,0.01088972699181319,-775040.2616538312,-0.03924656351634808,-631525.7372106127,-8.220319242595586e-4
673116,15796745.829925256,346025.24066827283,20420197.547072746,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,SEAS,1,20,2008,SEAS1,15366420.54317534,0.7735843785796154,0.01694524452423213,430325.28674991615,0.021073512426014882,1205365.5484037474,0.034704656656601385
641196,16031438.066612544,331220.20989873656,20496889.91969949,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,SEAS,1,20,2009,SEAS1,15366420.54317534,0.7821400285320742,0.01615953499269184,665017.5234372038,0.03244480143292655,234692.2366872877,0.008555649952458833
614296,15365183.713332111,397733.15880727326,20341361.20251867,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,SEAS,1,20,2010,SEAS1,15366420.54317534,0.7553665440752112,0.019552927399864757,-1236.8298432286829,-6.08036911057623e-5,-666254.3532804325,-0.026773484456863006
797594,15979730.439813664,351492.82066024165,21188717.817185946,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,SEAS,1,20,2011,SEAS1,15366420.54317534,0.7541622186715174,0.01658867816792338,613309.8966383245,0.02894511607214266,614546.7264815532,-0.0012043254036937512
609912,14354479.395400692,275531.4203892315,19991843.667857558,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,SEAS,1,20,2012,SEAS1,15366420.54317534,0.7180167889407572,0.013782191626089235,-1011941.1477746479,-0.0506177001274587,-1625251.0444129724,-0.03614542973076029
666223,17014693.775339335,195904.96143548188,22150065.623069692,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,SEAS,1,20,2013,SEAS1,15366420.54317534,0.7681554567322918,0.008844441581764133,1648273.2321639955,0.07441392094329911,2660214.3799386434,0.05013866779153464
574188,15650679.257092437,350032.91532962123,21012938.92243275,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,SEAS,1,20,2014,SEAS1,15366420.54317534,0.7448115332588848,0.01665797043534625,284258.7139170971,0.013527794230326889,-1364014.5182468984,-0.02334392347340697
507692,17867780.758784946,483842.80940386833,23126310.52320021,southasia_SEAS_1_20_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,SEAS,1,20,2015,SEAS1,15366420.54317534,0.7726170043794953,0.02092174663651945,2501360.2156096064,0.10816079863237385,2217101.5016925093,0.027805471120610492
528826,11849593.873322016,181963.1714351791,16607257.825246602,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,SEAS,1,25,2000,SEAS1,12009720.520242289,0.7135189926002163,0.010956846298764384,-160126.64692027308,-0.009641967903746647,NA,NA
546544,7195922.028428487,4751023.7279583,16772446.798055595,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,SEAS,1,25,2001,SEAS1,12009720.520242289,0.42903233589405093,0.2832636040025525,-4813798.491813802,-0.2870063354365124,-4653671.844893529,-0.2844866567061654
469343,12550072.532916995,211725.89519582226,17555944.28093228,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,SEAS,1,25,2002,SEAS1,12009720.520242289,0.7148617204571432,0.012060068761199035,540352.012674706,0.030778863502180783,5354150.504488508,0.2858293845630923
499481,11605283.333983533,232050.36449849754,16798486.486450236,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,SEAS,1,25,2003,SEAS1,12009720.520242289,0.6908529136445969,0.013813766179808569,-404437.1862587556,-0.024075811031248392,-944789.1989334617,-0.024008806812546357
590690,11695492.431378603,271209.0984005891,16972310.489012606,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,SEAS,1,25,2004,SEAS1,12009720.520242289,0.6890925333324496,0.015979503708476353,-314228.0888636857,-0.018514160995764726,90209.0973950699,-0.0017603803121473138
505739,12651938.439779239,305007.75681420387,17527814.227207694,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,SEAS,1,25,2005,SEAS1,12009720.520242289,0.721820660338821,0.017401357229171965,642217.9195369501,0.0366399318940785,956446.0084006358,0.0327281270063714
533048,13113029.042678453,265310.91771441605,17960965.021463547,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,SEAS,1,25,2006,SEAS1,12009720.520242289,0.7300848828004644,0.014771529113127643,1103308.5224361643,0.06142813156852645,461090.60289921425,0.008264222461643378
579251,11040578.492186047,617387.2926307406,17251701.87462343,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,SEAS,1,25,2007,SEAS1,12009720.520242289,0.6399703966845324,0.03578703696119934,-969142.0280562416,-0.05617660420400675,-2072450.550492406,-0.09011448611593198
546976,12730342.435598427,213793.82735261705,17546221.09585439,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,SEAS,1,25,2008,SEAS1,12009720.520242289,0.7255318604532003,0.01218460808083227,720621.9153561387,0.041069921062740884,1689763.9434123803,0.08556146376866791
598934,11948337.488129819,618320.4550282618,17562091.557434954,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,SEAS,1,25,2009,SEAS1,12009720.520242289,0.6803482061948061,0.03520767745721576,-61383.0321124699,-0.003495200552378583,-782004.9474686086,-0.04518365425839421
573189,12515433.066934507,282619.1427766466,17757972.920320883,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,SEAS,1,25,2010,SEAS1,12009720.520242289,0.7047782493582244,0.015915056523891788,505712.54669221863,0.028478055967385747,567095.5788046885,0.024430043163418347
615943,13320207.40997471,239333.57610499993,18216810.298748508,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,SEAS,1,25,2011,SEAS1,12009720.520242289,0.7312041565745352,0.013138061613423185,1310486.8897324204,0.07193832884247857,804774.3430402018,0.026425907216310773
490960,12445607.872225963,235558.3908577078,17632670.15768831,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,SEAS,1,25,2012,SEAS1,12009720.520242289,0.7058266139458946,0.013359201343365351,435887.35198367387,0.024720439280355704,-874599.5377487466,-0.02537754262864056
576391,14426386.797931612,231600.82669663226,19441807.50965446,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,SEAS,1,25,2013,SEAS1,12009720.520242289,0.7420290932706602,0.011912515160003686,2416666.277689323,0.12430255142117054,1980778.925705649,0.03620247932476561
523258,7473300.253824864,5986184.630216069,18719013.07104013,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,SEAS,1,25,2014,SEAS1,12009720.520242289,0.39923580508561535,0.31979167958791554,-4536420.266417425,-0.24234291889221682,-6953086.544106748,-0.3427932881850449
445800,15594002.82458336,422267.78415302245,20364974.610411767,southasia_SEAS_1_25_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,SEAS,1,25,2015,SEAS1,12009720.520242289,0.7657266028021854,0.020735001748400633,3584282.304341072,0.17600229673296902,8120702.570758497,0.36649079771657006
510851,11161544.657164225,212735.680044532,15860859.010282857,southasia_SEAS_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,SEAS,1,27.5,2000,SEAS1,8868300.414185708,0.7037162772790561,0.013412620332014296,2293244.242978517,0.14458512250135813,NA,NA
525207,6728689.68450456,4346553.620265519,15945247.423463112,southasia_SEAS_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,SEAS,1,27.5,2001,SEAS1,8868300.414185708,0.42198716055063706,0.2725924223583795,-2139610.729681148,-0.13418485601752117,-4432854.972659665,-0.281729116728419
449796,6786360.752169917,4781394.769880936,16585392.74938599,southasia_SEAS_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,SEAS,1,27.5,2002,SEAS1,8868300.414185708,0.4091769700431819,0.288289511266349,-2081939.662015791,-0.12552851135182594,57671.06766535714,-0.012810190507455188
475571,6583934.1422021305,3323491.2372145094,16071070.228206094,southasia_SEAS_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,SEAS,1,27.5,2003,SEAS1,8868300.414185708,0.40967614780543776,0.206799621308449,-2284366.271983578,-0.142141515129112,-202426.60996778682,4.991777622558868e-4
567683,6443163.550031857,4159750.9981324864,15991312.666199287,southasia_SEAS_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,SEAS,1,27.5,2004,SEAS1,8868300.414185708,0.4029164887539671,0.2601256747937222,-2425136.8641538518,-0.15165339548890472,-140770.59217027389,-0.00675965905147069
465444,10781806.994757233,566733.1516980578,16604313.833355594,southasia_SEAS_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,SEAS,1,27.5,2005,SEAS1,8868300.414185708,0.6493377024167171,0.03413168152480804,1913506.5805715248,0.11524153300015175,4338643.444725377,0.24642121366275
